Id,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
123,1,12.9,5.2,0,0,0,0,1
124,1,11.8,7.1,1,1,1,1,0
125,1,12.6,6.4,0,1,0,1,0
126,1,14.0,6.0,0,0,0,0,1
127,1,14.2,6.2,1,1,1,1,0
128,1,12.1,6.2,1,1,1,1,0
129,1,12.0,6.5,0,0,0,0,1
130,1,12.3,5.4,0,0,0,1,1
131,1,12.7,6.8,1,1,1,1,0
132,1,12.5,5.8,0,1,0,0,1
133,1,11.8,5.4,0,1,1,1,0
134,1,11.6,5.9,0,0,0,0,1
135,1,11.7,6.3,1,0,0,0,0
136,1,11.9,5.3,0,0,0,0,1
137,1,13.2,5.5,1,0,1,1,0
138,1,13.8,5.2,1,1,0,0,1
139,1,12.4,5.9,1,1,1,1,0
140,1,13.2,5.6,1,0,1,1,0
141,1,12.6,6.5,0,0,0,0,1
142,1,13.1,6.2,1,1,1,1,0
143,1,13.2,6.0,0,1,1,0,1
144,1,12.7,5.6,0,0,0,0,1
145,1,14.2,6.5,1,1,1,1,0
146,1,11.9,6.3,0,0,0,0,1
147,1,13.9,5.1,1,1,1,1,0
148,1,11.9,6.8,1,1,1,1,0
149,1,13.4,6.3,0,0,1,0,1
150,1,15.4,6.6,1,1,1,1,0
151,1,11.8,5.2,1,0,1,1,0
152,1,11.7,5.5,0,0,0,0,1
153,1,13.4,6.4,1,1,1,1,0
154,0,12.5,6.8,1,1,0,1,0
155,1,13.3,6.4,0,0,0,0,1
156,1,12.9,6.2,0,0,0,0,1
157,1,12.8,5.9,1,1,1,1,0
158,1,11.9,5.5,0,0,0,0,1
159,1,15.3,5.5,1,1,1,0,0
160,1,12.5,6.1,0,1,1,1,0
161,0,14.1,5.8,0,0,0,0,1
162,1,14.0,6.6,1,1,1,1,0
163,1,14.3,5.2,1,1,1,1,0
164,1,11.9,7.1,0,1,1,1,0
165,1,14.6,6.2,1,1,1,1,0
166,0,13.3,6.2,0,0,1,0,1
167,1,12.7,5.7,1,1,1,1,0
168,1,11.6,5.4,1,1,1,1,0
169,1,14.1,6.0,0,0,0,0,1
170,1,12.8,6.6,1,1,1,1,0
171,1,12.0,5.4,0,0,0,0,1
172,0,11.6,5.4,0,0,0,1,1
173,1,13.1,6.1,1,0,1,1,0
174,1,14.4,7.1,0,0,1,1,0
175,1,11.6,6.1,0,0,0,0,1
176,1,12.7,5.7,1,1,1,1,0
177,1,12.2,6.4,0,0,0,0,1
178,1,12.0,5.5,1,1,1,1,0
179,0,12.5,6.0,1,1,0,1,0
180,1,12.5,5.6,0,0,0,0,1
181,1,13.5,6.2,0,0,0,0,1
182,0,12.6,5.8,1,1,1,0,0
183,1,12.3,5.8,1,1,1,1,0
184,1,12.2,5.4,0,0,0,0,1
185,1,14.2,7.1,1,1,1,1,0
186,1,11.9,6.0,0,0,1,0,1
187,1,15.1,5.6,1,1,1,1,0
188,1,11.8,5.9,1,1,1,1,0
189,1,13.8,6.2,0,0,1,0,1
190,1,15.0,6.2,1,0,0,1,0
191,1,13.7,5.5,0,0,0,0,1
192,0,13.5,6.4,0,0,1,1,0
193,1,13.0,6.2,1,1,1,1,0
194,1,13.5,5.8,0,0,0,0,1
195,0,11.9,5.4,1,0,1,1,0
196,1,13.8,5.6,0,0,0,0,1
197,1,11.8,6.3,1,1,1,1,0
198,1,11.9,5.9,0,0,1,0,1
199,1,14.1,5.3,0,0,0,0,1
200,1,11.7,5.3,0,0,0,0,1
201,1,12.8,5.3,1,1,1,1,0
202,1,11.9,5.8,0,0,0,0,1
203,0,12.7,5.4,0,1,0,0,1
204,0,12.4,6.2,1,0,1,0,0
205,0,11.5,5.7,0,0,0,1,1
206,1,12.6,6.4,1,1,1,1,0
207,1,14.3,6.4,1,1,1,1,0
208,1,15.1,5.1,1,1,1,1,0
209,1,12.6,5.1,0,1,1,0,1
210,1,11.7,5.5,0,0,1,0,1
211,1,12.1,5.4,1,0,0,0,1
212,1,13.8,5.3,0,1,0,0,1
213,0,13.9,6.5,0,0,1,1,1
214,1,14.2,7.1,1,0,1,1,0
215,1,13.1,5.7,1,1,1,1,0
216,1,14.0,6.7,1,1,1,1,0
217,0,12.5,6.3,0,0,1,0,1
218,1,12.0,5.5,0,0,0,0,1
219,1,11.8,6.7,1,1,0,1,0
220,1,11.7,6.3,0,0,0,0,1
221,1,14.3,6.0,0,1,0,0,1
222,1,15.3,6.7,0,1,1,1,0
223,0,13.0,6.2,0,0,0,1,1
224,1,13.5,5.7,0,0,0,0,1
225,0,13.7,5.6,1,1,0,1,0
226,1,14.8,5.8,1,0,1,1,0
227,1,13.2,5.2,1,1,1,1,0
228,1,15.1,6.7,1,1,1,1,0
229,1,13.5,6.0,1,0,0,0,1
230,1,12.7,5.4,1,1,1,1,0
231,1,12.9,5.1,0,0,0,0,1
232,1,12.5,7.0,1,1,1,1,0
233,1,13.2,6.2,0,0,1,0,1
234,1,14.2,6.4,0,0,1,0,1
235,1,15.5,5.6,1,1,1,1,0
236,1,15.1,5.4,1,1,1,1,0
237,1,13.7,5.9,1,1,1,1,0
238,1,13.4,5.7,1,1,0,1,0
239,1,14.2,6.4,0,1,1,1,0
240,1,12.6,5.3,0,1,0,0,1
241,1,15.0,7.0,1,1,1,1,0
242,0,14.8,6.4,1,1,1,1,0
243,1,14.0,6.2,0,0,0,1,1
244,1,12.5,6.2,1,0,1,1,0
245,1,15.4,5.1,1,0,1,1,0
246,1,11.5,5.6,0,0,1,0,1
247,1,13.4,6.1,0,0,1,0,1
248,1,12.1,5.2,0,0,0,0,1
249,1,14.0,5.9,1,1,1,1,0
250,0,13.3,6.9,1,1,1,1,0
251,1,13.0,6.3,0,0,1,1,1
252,1,12.3,5.8,1,0,0,1,0
253,1,12.2,5.8,1,1,1,1,0
254,0,13.1,6.9,1,0,1,1,0
255,1,13.9,6.4,0,0,0,0,1
256,1,13.5,5.4,1,1,1,1,0
257,1,12.6,5.7,1,0,0,0,1
258,1,11.5,5.7,0,0,0,0,1
259,1,13.6,6.1,1,1,1,1,0
260,1,14.0,6.2,0,0,0,0,1
261,1,12.1,5.3,1,0,0,0,1
262,1,13.0,6.2,1,1,1,1,0
263,0,13.4,7.0,1,1,1,1,0
264,1,15.1,7.1,1,1,1,1,0
265,0,12.3,5.6,0,0,0,1,1
266,1,13.2,7.0,1,1,0,1,0
267,1,12.1,5.4,0,1,1,0,0
268,1,15.2,6.8,1,1,1,1,0
269,0,15.3,5.7,1,1,1,1,0
270,1,12.1,5.3,0,0,0,0,1
271,1,13.0,5.7,1,1,1,0,0
272,1,12.3,5.6,0,0,0,0,1
273,1,14.0,6.5,0,0,0,1,1
274,1,15.3,6.0,1,1,1,1,0
275,1,13.0,6.0,1,1,1,1,0
276,1,13.9,6.1,0,0,0,0,1
277,1,14.1,5.9,0,1,0,1,1
278,1,13.5,6.5,0,0,1,0,1
279,1,14.1,6.0,0,0,0,0,1
280,1,12.5,7.0,1,1,1,1,0
281,1,14.1,5.6,1,1,1,1,0
282,1,12.7,5.9,0,0,0,1,1
283,1,12.8,6.1,1,1,1,1,0
284,0,13.3,6.5,0,0,1,1,0
285,1,12.1,6.3,0,0,0,1,1
286,1,14.2,6.1,0,0,0,0,1
287,0,14.7,6.4,1,1,1,1,0
288,1,12.2,5.6,1,1,1,1,0
289,1,14.0,5.2,0,0,0,0,1
290,1,14.3,5.3,0,0,0,1,1
291,1,15.1,5.2,1,1,1,1,0
292,1,14.2,5.8,0,0,0,0,1
293,1,12.4,7.0,1,1,1,1,0
294,0,12.2,5.7,0,0,0,0,1
295,0,13.9,6.1,1,1,1,1,0
296,1,13.3,6.2,0,0,0,0,1
297,1,12.9,6.3,1,1,1,1,0
298,1,12.6,5.9,1,1,0,1,0
299,0,14.2,5.5,1,1,1,0,0
300,1,14.5,5.7,0,1,1,1,0
301,1,12.0,5.7,1,1,1,1,0
302,1,12.9,5.5,1,1,1,1,0
303,1,12.8,5.3,1,1,1,0,1
304,1,11.9,5.6,0,0,0,1,1
305,1,13.6,5.8,0,0,1,1,1
306,1,14.6,6.8,1,1,1,1,0
307,1,13.7,7.1,1,1,1,1,0
308,1,14.2,7.1,1,1,1,1,0
309,1,14.5,6.2,1,1,0,0,0
310,1,11.7,5.1,0,0,0,0,1
311,0,11.7,5.2,0,0,0,0,1
312,1,11.6,5.5,0,0,0,1,1
313,0,13.2,6.5,0,1,0,0,1
314,1,11.4,5.5,0,0,0,0,1
315,1,15.2,6.0,1,1,1,1,0
316,1,14.1,5.6,0,1,0,0,1
317,1,13.5,6.1,1,1,1,1,0
318,1,14.9,5.9,1,1,0,1,0
319,1,12.2,6.0,0,0,0,0,1
320,1,14.1,6.1,0,1,1,0,1
321,1,13.7,6.1,0,0,0,0,1
322,1,12.2,5.6,1,0,1,1,0
323,1,12.4,5.9,0,0,0,0,1
324,1,11.5,5.7,0,0,0,0,1
325,1,12.6,6.5,0,0,0,0,1
326,1,13.6,5.1,0,0,0,0,1
327,1,12.1,5.5,0,0,0,0,1
328,1,11.5,5.3,0,0,0,0,1
329,1,13.2,5.7,0,0,1,0,1
330,1,12.2,5.9,1,0,0,0,1
331,1,11.7,6.5,1,1,0,1,0
332,1,14.8,5.3,1,1,1,1,0
333,0,15.5,6.8,1,1,1,0,0
334,1,12.2,5.2,0,0,0,0,1
335,1,14.8,6.0,1,0,1,1,0
336,0,14.9,6.2,0,1,1,1,0
337,1,13.8,6.1,1,0,1,1,0
338,1,14.6,6.7,1,1,1,1,0
339,1,14.5,6.5,0,1,1,1,0
340,1,14.0,6.2,0,0,0,0,1
341,0,13.5,5.3,1,0,0,1,1
342,1,11.4,6.0,0,0,0,0,1
343,1,13.9,6.5,0,0,0,0,1
344,1,14.7,5.8,1,0,1,1,0
345,1,14.9,5.9,1,1,1,1,0
346,1,14.1,5.3,0,0,0,0,1
347,1,12.0,5.2,0,0,0,0,1
348,1,11.9,6.5,0,0,0,0,1
349,1,11.8,5.9,1,1,1,1,0
350,1,15.4,5.6,1,1,1,1,0
351,1,12.2,5.4,0,0,0,1,1
352,1,11.8,6.7,1,1,1,1,0
353,0,12.8,6.2,1,0,0,0,1
354,1,13.3,6.4,1,1,1,1,0
355,1,12.2,6.0,0,0,0,1,1
356,1,13.3,5.6,1,1,1,1,0
357,0,11.6,6.2,0,0,0,0,1
358,1,12.7,6.6,1,1,1,1,0
359,1,13.9,6.2,0,0,0,0,1
360,1,14.2,7.1,1,1,1,1,0
361,1,12.2,5.9,0,0,0,1,1
362,1,13.8,5.5,0,0,1,1,0
363,1,14.1,6.5,0,0,0,0,1
364,1,13.4,6.4,0,0,0,0,1
365,1,14.3,6.4,1,1,1,1,0
366,1,11.6,5.1,0,0,1,0,1
367,1,15.5,6.8,1,1,1,1,0
368,1,14.3,5.5,0,1,0,0,1
369,1,11.6,6.8,1,1,1,1,0
370,1,13.8,5.5,0,0,0,0,1
371,1,14.4,6.1,1,1,1,0,0
372,1,13.9,6.0,0,0,0,0,1
373,1,11.5,5.9,0,0,0,0,1
374,1,12.0,6.4,0,0,0,0,1
375,0,11.4,5.4,0,0,0,0,1
376,1,13.2,6.0,0,0,0,0,1
377,1,12.9,5.5,1,1,1,1,0
378,1,11.6,5.4,0,0,0,1,1
379,1,15.5,6.8,1,1,1,1,0
380,0,14.5,6.6,0,1,1,0,0
381,1,12.1,5.5,1,1,1,0,0
382,1,15.1,6.3,1,0,1,1,0
383,1,13.7,6.2,0,0,0,0,1
384,1,12.9,6.3,0,0,0,1,1
385,1,14.4,6.6,0,1,1,1,0
386,0,12.8,6.3,0,0,1,0,1
387,0,13.4,6.6,1,1,1,1,0
388,1,14.7,7.0,1,1,1,1,0
389,1,14.1,6.9,1,0,1,1,0
390,1,13.3,5.5,0,0,1,0,1
391,1,13.2,5.9,1,0,1,0,1
392,1,12.1,6.2,1,1,1,1,0
393,0,12.5,5.7,1,1,1,1,0
394,1,12.8,6.1,0,0,0,0,1
395,1,13.3,5.5,0,0,0,0,1
396,1,15.5,5.7,1,1,0,1,0
397,1,14.7,6.4,1,1,1,1,0
398,1,12.5,7.0,0,1,1,1,0
399,1,11.6,6.5,0,0,0,0,1
400,0,13.2,6.2,0,0,0,0,1
401,0,12.0,5.1,0,0,0,0,1
402,1,14.2,5.4,0,0,0,0,1
403,0,13.4,7.0,1,1,1,1,0
404,1,15.5,6.9,1,0,1,0,0
405,1,14.7,5.9,0,0,1,1,0
406,1,13.1,5.9,0,0,0,0,1
407,0,15.1,7.0,1,1,1,1,0
408,1,13.5,5.8,1,0,1,1,0
409,1,13.5,5.4,0,0,0,0,1
410,1,12.1,6.4,0,0,1,0,1
411,1,14.0,5.9,1,1,1,1,0
412,0,13.7,6.3,0,0,0,0,1
413,1,13.3,6.1,0,1,0,0,1
414,1,13.8,5.5,0,0,0,0,1
415,0,12.2,7.0,1,1,1,0,0
416,1,12.5,7.1,1,1,1,1,0
417,0,14.6,6.9,1,1,1,1,0
418,1,13.9,6.2,0,0,1,1,1
419,1,12.7,6.4,1,1,1,1,0
420,0,14.2,5.4,0,0,0,0,1
421,1,13.6,5.2,0,1,1,0,1
422,0,12.1,6.1,1,1,1,1,0
423,1,11.8,5.9,1,0,0,0,1
424,0,11.8,5.1,1,0,0,0,1
425,1,13.2,6.6,0,1,1,1,0
426,1,11.6,6.9,1,1,1,1,0
427,1,12.5,5.6,0,0,0,0,1
428,1,13.0,5.7,1,1,0,1,0
429,1,14.1,6.1,0,0,0,0,1
430,1,14.2,6.4,0,1,0,0,1
431,1,11.7,5.4,0,0,0,0,1
432,1,15.4,6.4,0,1,1,1,0
433,1,11.9,5.9,0,0,0,0,1
434,1,12.0,5.2,1,1,1,1,0
435,1,14.3,5.1,0,0,0,0,1
436,1,12.6,6.2,0,0,0,0,1
437,1,14.6,6.5,1,1,1,1,0
438,0,13.3,5.1,0,0,0,1,1
439,1,12.7,5.2,0,1,0,1,0
440,1,13.8,5.5,1,1,0,0,1
441,1,11.7,6.1,1,0,0,0,1
442,1,14.7,6.5,1,1,1,1,0
443,0,15.1,6.8,1,1,1,1,0
444,1,12.9,5.7,1,1,1,1,0
445,1,14.1,5.2,0,0,0,0,1
446,1,13.9,6.1,0,0,1,0,1
447,1,11.8,5.7,1,1,1,1,0
448,1,12.1,5.9,1,0,0,0,1
449,1,14.0,6.1,0,0,0,0,1
450,1,13.7,5.8,1,1,1,1,0
451,0,11.9,5.8,0,1,0,0,1
452,1,12.5,5.3,1,1,1,0,0
453,1,11.7,6.4,0,0,0,0,1
454,1,12.8,6.2,0,0,0,0,1
455,1,12.2,6.1,0,0,0,0,1
456,1,12.4,6.5,0,0,0,0,1
457,0,12.8,6.3,1,1,1,1,0
458,0,13.2,5.9,1,1,1,0,0
459,0,14.0,5.8,0,0,0,0,1
460,1,11.9,6.9,1,1,1,1,0
461,1,12.5,5.3,1,1,0,1,0
462,1,14.9,5.5,0,1,1,1,0
463,1,11.6,6.5,0,0,0,0,1
464,1,14.1,5.1,0,0,1,1,0
465,1,11.4,6.1,0,0,0,0,1
466,1,13.3,6.0,1,1,1,1,0
467,1,13.1,6.0,0,0,0,0,1
468,1,14.2,6.0,1,1,1,1,0
469,1,14.1,6.0,1,1,1,1,0
470,1,12.9,6.0,0,1,0,0,1
471,1,13.0,6.0,1,1,1,1,0
472,1,15.0,6.0,1,1,1,1,0
473,1,13.0,6.0,1,1,0,1,1
474,1,12.0,6.0,0,0,0,1,1
475,1,12.2,6.0,0,0,0,0,1
476,1,12.7,6.1,0,1,1,1,0
477,1,12.7,6.2,1,1,1,1,0
478,1,11.6,6.0,0,0,0,0,1
479,1,13.2,6.0,0,0,0,0,1
480,1,12.6,6.4,1,1,1,1,0
481,1,12.7,5.8,1,0,1,1,0
482,1,11.4,5.9,0,1,1,0,1
483,1,14.3,6.4,0,0,0,0,1
484,1,12.8,5.3,1,1,0,0,1
485,1,12.0,5.5,0,0,0,0,1
486,0,14.4,5.9,1,0,1,1,0
487,1,13.4,5.5,0,0,0,0,1
488,1,14.3,6.3,1,1,1,1,0
489,1,12.5,5.3,0,0,0,0,1
490,1,12.3,6.4,0,1,1,1,0
491,1,12.4,6.8,1,0,0,1,0
492,1,14.6,6.1,1,1,1,1,0
493,1,12.0,6.4,0,0,0,0,1
494,0,11.7,5.2,1,1,1,1,0
495,1,13.0,7.1,1,1,1,1,0
496,1,11.7,6.2,1,1,1,0,0
497,1,12.0,5.3,0,1,0,0,1
498,1,14.3,6.8,1,1,1,1,0
499,1,13.7,5.8,1,1,1,1,0
500,1,11.5,5.1,0,1,0,0,1
501,0,11.9,5.8,0,0,1,0,1
502,1,14.9,5.2,1,1,1,1,0
503,1,12.1,6.8,0,1,1,0,0
504,1,12.9,6.3,0,0,0,0,1
505,0,15.3,5.7,1,1,1,1,0
506,1,11.6,5.2,0,0,0,0,1
507,1,13.7,6.4,0,0,0,0,1
508,1,12.2,6.2,0,0,1,0,1
509,0,14.2,5.2,1,0,0,0,1
510,1,14.9,5.1,1,1,1,0,0
511,1,14.6,5.7,1,1,0,1,0
512,1,13.6,5.7,0,0,0,1,1
513,1,11.6,5.6,0,0,0,0,1
514,1,13.7,5.7,0,0,0,0,1
515,1,14.9,5.6,1,1,1,1,0
516,1,13.3,5.6,0,0,0,1,1
517,1,14.2,5.5,0,0,0,0,1
518,1,14.3,5.5,0,0,1,0,1
519,1,12.9,5.5,1,1,1,1,0
520,1,12.6,6.3,0,0,0,0,1
521,1,12.8,6.4,0,0,0,0,1
522,1,12.0,6.2,0,1,1,1,0
523,1,12.3,5.7,0,1,0,0,1
524,0,14.2,6.2,1,0,0,1,0
525,1,12.9,5.9,0,0,0,0,1
526,1,14.2,5.3,0,0,0,0,1
527,1,13.4,5.1,0,0,0,0,1
528,1,14.3,5.3,0,0,0,1,1
529,1,14.5,5.1,1,1,1,1,0
530,1,13.6,5.6,0,0,0,0,1
531,1,13.3,6.9,1,1,0,1,0
532,1,13.4,5.1,0,0,0,0,1
533,1,12.7,5.5,0,0,0,0,1
534,1,12.3,5.6,0,0,0,0,1
535,0,11.6,6.4,0,0,0,1,1
536,1,12.6,7.0,1,1,0,1,0
537,1,13.3,5.2,1,1,1,1,0
538,1,13.3,5.6,1,1,1,1,0
539,1,12.6,6.6,0,1,1,1,0
540,1,13.7,5.6,0,0,0,0,1
541,1,12.2,6.0,1,1,1,1,0
542,1,13.4,5.3,0,1,1,0,0
543,1,11.5,5.7,1,1,1,1,0
544,0,11.5,6.5,0,1,1,1,0
545,0,12.7,5.4,1,1,1,1,0
546,1,13.0,5.6,0,0,0,0,1
547,1,13.9,6.0,0,0,0,0,1
548,0,13.2,5.4,1,1,0,1,0
549,1,15.0,5.5,1,1,0,1,0
550,1,12.3,7.1,1,1,1,1,0
551,1,13.1,5.8,1,1,1,1,0
552,0,12.4,6.8,0,1,0,1,0
553,1,11.7,5.5,0,1,1,1,0
554,1,13.7,5.3,0,0,0,0,1
555,0,14.4,5.2,1,1,1,1,0
556,1,12.3,5.2,1,1,1,0,0
557,1,12.4,5.7,1,1,1,1,0
558,1,14.0,5.9,1,1,0,1,0
559,1,13.7,5.9,0,0,0,0,1
560,1,12.4,5.4,1,1,0,0,0
561,0,15.5,5.6,0,1,1,1,0
562,0,12.0,5.8,0,0,0,0,1
563,1,13.8,5.1,1,0,0,0,1
564,1,12.6,5.8,0,0,0,0,1
565,1,12.3,6.2,1,1,0,0,1
566,0,11.6,5.2,1,1,1,0,0
567,1,12.9,5.2,1,1,0,1,0
568,1,13.7,6.1,0,0,0,0,1
569,1,13.2,5.6,0,0,0,1,1
570,1,12.2,6.2,1,1,1,1,0
571,1,12.4,5.3,1,1,1,1,0
572,1,13.7,5.6,0,0,0,1,1
573,1,13.5,5.7,0,0,1,0,1
574,1,15.0,6.8,1,1,1,1,0
575,1,11.5,7.0,1,1,1,0,0
576,1,12.9,5.6,0,0,0,0,1
577,1,14.7,5.8,1,0,1,1,0
578,1,11.8,7.0,1,1,1,1,0
579,1,13.2,6.7,1,1,1,1,0
580,1,13.2,7.0,1,1,0,1,0
581,1,13.4,6.4,0,0,0,0,1
582,1,12.1,5.1,0,0,0,0,1
583,1,13.2,7.1,1,1,1,1,0
584,1,13.7,6.6,0,1,0,1,0
585,1,12.5,5.2,0,0,0,0,1
586,1,11.8,6.1,0,0,0,0,1
587,1,13.8,5.8,1,0,1,0,0
588,1,14.0,5.2,0,0,0,0,1
589,1,12.4,6.4,0,0,1,1,1
590,1,14.6,6.8,1,1,1,1,0
591,1,13.6,6.3,1,1,1,1,0
592,1,12.7,6.5,0,0,0,0,1
593,1,13.2,6.1,1,1,1,1,0
594,1,11.5,5.6,0,0,0,0,1
595,1,14.9,6.2,1,1,1,1,0
596,1,14.1,6.0,0,0,0,0,1
597,1,11.8,5.8,0,0,0,0,1
598,1,13.0,5.7,1,1,1,1,0
599,1,11.7,6.5,0,0,0,0,1
600,0,11.4,5.4,0,0,0,1,1
601,1,13.6,5.5,0,0,1,0,1
602,1,13.7,6.1,0,0,0,0,1
603,1,11.5,5.3,0,0,0,0,1
604,1,11.6,5.2,1,0,1,1,0
605,1,11.6,6.4,0,1,0,0,1
606,1,13.1,5.4,0,0,0,0,1
607,1,15.3,5.7,0,1,1,1,0
608,1,14.2,6.6,1,1,1,1,0
609,1,13.6,5.9,0,0,0,0,1
610,1,14.2,6.9,1,1,1,1,0
611,1,13.5,6.0,0,1,1,0,1
612,1,13.3,6.0,1,1,0,1,0
613,1,14.1,5.8,0,0,0,0,1
614,1,13.4,5.7,0,0,0,0,1
615,1,15.1,7.1,1,1,1,1,0
616,1,14.3,6.2,0,0,0,1,1
617,1,13.7,5.8,0,1,1,1,0
618,1,12.2,5.9,1,1,1,1,0
619,1,14.9,5.9,1,0,1,1,0
620,1,13.9,5.7,0,0,0,0,1
621,1,13.4,5.2,0,0,0,0,1
622,1,13.0,5.4,0,1,0,1,1
623,1,14.1,6.0,0,0,0,0,1
624,1,1.0,5.8,1,0,0,0,1
625,1,1.0,6.3,0,0,0,0,1
626,1,1.0,5.9,1,1,1,0,0
627,1,1.0,6.5,1,1,1,1,0
628,1,1.0,6.9,1,1,1,1,0
629,1,1.0,6.4,0,0,0,1,1
630,1,1.0,6.8,1,1,1,1,0
631,1,1.0,5.6,1,1,1,1,0
